UPM,VIV_SEL,HOGAR,P4_1_1,P4_1_2,P4_1_3,P4_1_4,P4_1_5,P4_1_6,P4_2_1,P4_2_2,P4_2_3,P4_3,P4_3A,P4_4,P4_5,P4_6_1,P4_6_2,P4_6_3,P4_6_4,P4_6_5,P4_6_6,P4_6A,P4_7_1,P4_7_2,P4_7_3,P4_7_4,P4_7A,P4_8,P4_8A,P5_1,P5_2_1,P5_2_2,P5_3_1,P5_3_2,P5_4,P5_4A,P5_5,P5_6_1,P5_6_2,P5_6_3,P5_6_4,P5_6_5,P5_7_1,P5_8_1,P5_9_1,P5_10_1,P5_7_2,P5_8_2,P5_9_2,P5_10_2,P5_7_3,P5_8_3,P5_9_3,P5_10_3,P5_7_4,P5_8_4,P5_9_4,P5_10_4,P5_7_5,P5_8_5,P5_9_5,P5_10_5,P5_7_6,P5_8_6,P5_9_6,P5_7_7,P5_8_7,P5_9_7,P5_7_8,P5_8_8,P5_9_8,P5_11_1,P5_11_2,P5_11_3,FAC_HOG,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO
1660657,1,1,2,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1609,1469,130,R,4,1
1660657,2,1,1,1,1,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1609,1469,130,R,4,1
1800677,2,1,1,2,2,1,1,2,1,2,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,680,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,196,1596,152,U,1,4
1703172,14,1,1,1,1,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,6,,2,,,,,3,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,145,1547,135,U,3,1
1703172,18,1,2,2,2,1,1,2,2,2,2,2,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,3,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,145,1547,135,U,3,1
1703172,20,1,1,1,2,1,1,2,2,2,2,4,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,145,1547,135,U,3,1
1700649,3,1,2,2,2,1,1,2,2,1,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,1,670,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,708,1498,140,U,1,3
1700649,4,1,2,2,2,1,1,2,1,2,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,800,,,2,,,2,,,2,,,1,3,1,708,1498,140,U,1,3
1700649,1,1,1,2,2,1,1,1,1,1,1,,,1,3,1,2,2,2,2,2,,1,2,1,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,1210,,,1,1010,,2,,,2,,,2,1,1,708,1498,140,U,1,3
1700664,1,1,2,2,1,1,1,2,2,2,1,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,700,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,267,1499,141,U,1,4
1700664,3,1,1,2,2,2,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,600,,,2,,,2,,,2,,,2,3,1,267,1499,141,U,1,4
1700664,4,1,1,2,2,1,1,2,2,1,1,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,630,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,267,1499,141,U,1,4
1700664,5,1,1,1,1,2,1,1,1,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,370,,,1,270,,2,,,2,,,1,1,1,267,1499,141,U,1,4
1700695,3,1,1,1,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4052,1500,139,U,1,2
1700547,4,1,1,2,2,1,1,2,1,1,1,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,500,,,2,,,,2,,,2,,,2,,,1,1,3,474,1493,140,U,1,3
1700547,5,1,1,1,1,2,1,2,1,1,1,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,1,400,,,2,,,,2,,,1,300,,2,,,1,1,1,474,1493,140,U,1,3
1700547,1,1,1,1,1,1,1,2,2,1,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,1,570,,,2,,,,2,,,1,400,,2,,,1,1,1,474,1493,140,U,1,3
1700561,1,1,2,2,2,1,1,2,2,1,2,,,1,9,,,,,,,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,9999,,,2,,,,2,,,2,,,2,,,1,1,3,232,1494,141,U,1,4
1700561,2,1,1,2,2,1,1,2,1,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,1,380,,,2,,,,2,,,1,200,,2,,,1,1,1,232,1494,141,U,1,4
1700561,3,1,2,2,2,1,1,1,2,1,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,600,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,232,1494,141,U,1,4
1700561,4,1,1,1,2,1,1,2,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,2,1,2,2,,,1,1,1,1,1,2,9,,,,1,891,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,232,1494,141,U,1,4
1700561,5,1,1,2,1,1,1,2,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,9999,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,8,8,8,232,1494,141,U,1,4
1660697,18,1,1,1,1,2,1,1,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,350,,2,,,1,150,,1,1,3,1476,1470,131,R,4,2
1703574,1,1,1,1,2,1,1,2,1,2,2,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,595,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,261,1552,141,U,1,4
1703574,2,1,1,2,2,1,1,2,2,1,1,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,9999,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,261,1552,141,U,1,4
1703574,3,1,2,2,2,1,1,2,2,2,2,1,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,490,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,261,1552,141,U,1,4
1703574,4,1,2,1,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,2,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,261,1552,141,U,1,4
1703574,5,1,2,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,220,,2,,,2,,,3,2,3,261,1552,141,U,1,4
1760044,7,1,1,1,1,1,1,2,1,2,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,2,,,2,,,2,,,1,3,1,304,1553,138,R,4,2
1760044,8,1,2,2,2,1,1,2,2,2,2,1,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,520,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,304,1553,138,R,4,2
1760044,9,1,1,1,2,1,1,1,2,1,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,429,,,2,,,2,,,2,,,1,3,1,304,1553,138,R,4,2
1760044,10,1,1,2,2,1,1,2,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,530,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,304,1553,138,R,4,2
1760044,11,1,1,1,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,304,1553,138,R,4,2
1702603,20,1,1,1,1,1,1,2,2,2,2,1,,1,3,2,2,2,1,2,2,,1,2,2,2,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,191,,1,500,,1,3,1,2415,1535,136,U,3,2
1702603,5,1,1,1,1,1,1,2,2,2,2,1,,1,3,2,2,2,1,2,2,,1,2,2,2,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,250,,2,,,1,300,,1,1,3,2415,1535,136,U,3,2
1702603,6,1,1,1,2,2,1,2,1,2,1,,,1,2,,,,,,,,1,2,2,2,,,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,209,,2,,,2,,,3,1,3,2415,1535,136,U,3,2
1702603,7,1,1,1,2,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,500,,,2,,,2,,,2,,,1,3,2,2415,1535,136,U,3,2
1702603,15,1,2,2,2,1,1,2,2,1,2,,,1,2,,,,,,,,1,2,2,2,,,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,290,,2,,,2,,,3,1,3,2415,1535,136,U,3,2
1760046,12,1,2,1,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,618,1554,138,R,4,2
1760052,6,1,2,2,1,1,1,2,2,2,2,2,,1,1,2,1,2,2,2,2,,,,,,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,200,,1,3,3,409,1555,138,R,4,2
1760052,7,1,2,1,2,2,1,2,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,433,,,2,,,2,,,2,,,1,3,1,409,1555,138,R,4,2
1760052,2,1,2,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,409,1555,138,R,4,2
1760052,8,1,1,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,2,,1,2,2,1,2,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,187,,2,,,3,3,1,409,1555,138,R,4,2
1603494,16,1,1,1,2,1,1,2,2,2,2,1,,1,1,1,2,2,2,2,2,,,,,,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,400,,,1,300,,2,,,2,,,1,1,1,9796,1453,126,U,2,2
1603494,5,1,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,9796,1453,126,U,2,2
1603494,8,1,2,1,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,220,,2,,,2,,,3,1,3,9796,1453,126,U,2,2
1603494,15,1,1,2,2,1,1,2,2,2,2,1,,1,1,2,1,2,2,2,2,,,,,,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,206,,2,,,1,220,,1,1,3,9796,1453,126,U,2,2
1603494,17,1,2,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,209,,2,,,2,,,3,1,3,9796,1453,126,U,2,2
1603749,20,1,2,1,2,1,1,2,2,2,2,1,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,419,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,5084,1454,126,U,2,2
1561893,16,1,1,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2797,1398,116,R,4,1
1561893,17,1,2,1,1,1,1,1,2,1,2,,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2797,1398,116,R,4,1
1561893,19,1,1,1,2,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2797,1398,116,R,4,1
1561893,20,1,2,1,1,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2797,1398,116,R,4,1
1561893,20,3,2,2,2,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2797,1398,116,R,4,1
1561893,5,1,1,2,2,1,1,2,1,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,500,,,2,,,2,,,2,,,1,3,1,2797,1398,116,R,4,1
1521401,5,1,1,2,2,1,1,1,1,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,390,,,1,500,,2,,,2,,,2,1,1,9273,1365,124,U,2,4
1521401,2,1,2,2,2,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,490,,,1,380,,2,,,2,,,1,1,1,9273,1365,124,U,2,4
1521401,1,1,2,2,2,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,430,,,1,400,,2,,,2,,,1,1,1,9273,1365,124,U,2,4
1521401,4,1,2,1,1,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,560,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,2,1,1,9273,1365,124,U,2,4
1500772,1,1,1,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,2,,1,2,2,1,2,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,250,,2,,,3,3,1,7531,1307,120,U,1,3
1500772,2,1,1,2,1,1,1,2,2,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,500,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,7531,1307,120,U,1,3
1501019,1,1,1,2,2,1,1,2,2,2,2,2,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,520,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,21071,1308,119,U,1,2
1501019,2,1,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,1,2,2,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,158,,2,,,3,3,2,21071,1308,119,U,1,2
1501019,3,1,1,1,1,1,1,2,2,2,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,2,,,2,,,2,,,1,3,1,21071,1308,119,U,1,2
1501019,4,1,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,21071,1308,119,U,1,2
1501019,5,1,2,2,2,2,1,2,2,2,2,3,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,21071,1308,119,U,1,2
1501501,1,1,1,2,2,1,1,1,1,2,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,400,,,2,,,2,,,2,,,2,3,1,6823,1309,120,U,1,3
1509449,2,1,2,2,2,1,1,2,2,2,2,2,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,400,,,2,,,2,,,2,,,1,3,1,19581,1340,119,U,1,2
1509449,3,1,1,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,19581,1340,119,U,1,2
1509449,1,1,1,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,19581,1340,119,U,1,2
1360813,8,1,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,200,,2,,,2,,,3,2,3,2053,1199,96,R,4,1
1360813,9,1,2,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,2,,,2,,,3,1,3,2053,1199,96,R,4,1
1360813,6,1,1,2,2,1,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,2,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,2,,,2,,,3,1,3,2053,1199,96,R,4,1
1360813,10,1,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2053,1199,96,R,4,1
1360813,13,1,2,2,2,1,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,2,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,219,,2,,,2,,,3,1,3,2053,1199,96,R,4,1
1360813,14,1,1,2,2,1,1,2,2,1,2,,,1,1,2,2,1,2,2,2,,,,,,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,350,,1,950,,1,350,,1,2,2,2053,1199,96,R,4,1
1360813,11,1,1,2,2,1,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2053,1199,96,R,4,1
1360813,12,1,1,2,2,1,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2053,1199,96,R,4,1
1405596,5,1,1,2,2,1,1,1,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,550,,,2,,,,2,,,2,,,2,,,1,1,3,2963,1239,113,U,1,4
1405597,4,1,2,1,1,1,1,1,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,1,2,,,1,1,1,1,1,2,2,,,,1,600,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,2981,1240,113,U,1,4
1405597,4,2,2,2,2,1,1,1,1,1,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,1,2,,,1,1,1,1,1,2,2,,,,1,0,1,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,2981,1240,113,U,1,4
1405597,3,1,1,1,1,2,1,2,2,1,2,,,1,2,,,,,,,,2,1,2,2,,,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2981,1240,113,U,1,4
1405597,1,1,2,1,2,1,1,1,2,1,1,,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2981,1240,113,U,1,4
1405597,2,1,2,2,2,1,1,2,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,2,,,,,1,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,350,,2,3,3,2981,1240,113,U,1,4
1405597,5,1,1,1,2,1,1,2,1,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,380,,,1,400,,2,,,2,,,1,1,1,2981,1240,113,U,1,4
1405599,3,1,2,2,2,1,1,2,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,380,,,2,,,,2,,,2,,,2,,,1,1,3,2864,1241,113,U,1,4
1405599,5,1,1,2,2,1,1,2,2,1,1,,,1,1,2,1,2,2,2,2,,,,,,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,1,900,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,2864,1241,113,U,1,4
1405599,2,1,1,2,2,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,350,,,2,,,2,,,2,,,2,3,1,2864,1241,113,U,1,4
1412351,16,1,2,2,2,1,1,2,2,2,2,3,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,2,,1,2,2,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,380,,2,,,3,3,1,4343,1284,105,U,2,2
1412351,17,1,1,1,1,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,4343,1284,105,U,2,2
1560283,9,1,1,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1552,1389,117,R,4,2
1560283,10,1,1,1,1,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1552,1389,117,R,4,2
1560283,5,1,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1552,1389,117,R,4,2
1560283,6,1,2,1,1,2,1,2,1,2,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,350,,,2,,,2,,,2,,,1,3,1,1552,1389,117,R,4,2
1560283,7,1,1,2,2,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1552,1389,117,R,4,2
1560283,8,1,2,1,1,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,6,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1552,1389,117,R,4,2
1600427,2,1,1,1,1,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2139,1408,133,U,1,3
1600427,1,1,2,1,1,2,1,2,1,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,380,,,2,,,2,,,2,,,1,3,1,2139,1408,133,U,1,3
1600427,4,1,1,2,1,1,1,2,1,2,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,209,,2,,,1,300,,1,1,3,2139,1408,133,U,1,3
1700695,1,1,1,2,2,1,1,2,1,2,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,2,,,2,,,2,,,1,3,1,4052,1500,139,U,1,2
1702395,3,1,1,2,2,1,1,2,2,2,2,4,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,216,,2,,,2,,,3,1,3,4354,1534,142,U,2,2
1702395,4,1,1,2,1,1,1,2,2,1,1,,,1,2,,,,,,,,2,1,2,2,,,,2,,,,,3,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,4354,1534,142,U,2,2
